pathway	size	pval	padj	ES	NES	log2err	leadingEdge
SARS-COV-2 MODULATES AUTOPHAGY%REACTOME%R-HSA-9754560.2	11	0.40562248995983935	0.7083644973651256	0.4485438041536142	1.053717892987737	0.09082414190071554	
SARS-COV-2 MODULATES HOST TRANSLATION MACHINERY%REACTOME%R-HSA-9754678.3	48	0.10371819960861056	0.3693343194742783	0.3934617474100114	1.3061987500197867	0.19381330272531053	
SARS-COV-2 TARGETS HOST INTRACELLULAR SIGNALLING AND REGULATORY PATHWAYS%REACTOME%R-HSA-9755779.2	10	0.6673427991886409	0.8641140490295237	-0.3709259705914387	-0.8615873400863724	0.06523530560177027	
SARS-COV-2-HOST INTERACTIONS%REACTOME%R-HSA-9705683.4	161	0.9665970772442589	1	0.18609084576390278	0.7563313571263809	0.04919275210451909	
SCARNA LOCALIZATION TO CAJAL BODY%GOBP%GO:0090666	5	0.3373493975903614	0.6537181989125563	-0.5954486045975245	-1.137461263999085	0.10171390228231093	
SCAVENGING BY CLASS A RECEPTORS%REACTOME%R-HSA-3000480.2	10	0.07662082514734773	0.31449885728248833	0.6347726344538434	1.4627161510186057	0.22798720285044224	
SCF(SKP2)-MEDIATED DEGRADATION OF P27 P21%REACTOME%R-HSA-187577.5	49	2.219283644146585e-4	0.004002026879169831	-0.5515835442118551	-1.9023095308635827	0.5188480777437918	
SCF-BETA-TRCP MEDIATED DEGRADATION OF EMI1%REACTOME DATABASE ID RELEASE 93%174113	42	9.26259184707436e-4	0.01302849704661345	-0.5494626228167893	-1.844692436121432	0.47727081536286214	
SCF-DEPENDENT PROTEASOMAL UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GOBP%GO:0031146	38	0.5289256198347108	0.7942833353844487	-0.29308106468565714	-0.9518594666428973	0.07788401119770678	
SCHWANN CELL DEVELOPMENT%GOBP%GO:0014044	10	0.2966601178781925	0.6114539503095423	0.503341746595769	1.1598579747550237	0.10839425585339667	
SCHWANN CELL DIFFERENTIATION%GOBP%GO:0014037	13	0.09523809523809523	0.354389374797538	0.5838618342874933	1.4474365187913862	0.20429475651688608	
SEALING OF THE NUCLEAR ENVELOPE (NE) BY ESCRT-III%REACTOME DATABASE ID RELEASE 93%9668328	22	0.9114173228346457	0.9832162770494052	0.23605195281896377	0.6543939056223633	0.04919275210451909	
SECONDARY ALCOHOL BIOSYNTHETIC PROCESS%GOBP%GO:1902653	27	3.2455376759390504e-4	0.005528644283269185	-0.6527397196433476	-1.9807409636883473	0.49849310876659025	
SECONDARY ALCOHOL METABOLIC PROCESS%GOBP%GO:1902652	58	0.024223607768154357	0.1513360673129745	-0.4144375590285961	-1.4632156519176012	0.35248785758361917	
SECONDARY METABOLIC PROCESS%GOBP%GO:0019748	15	0.6485436893203883	0.8580495059004126	0.3367721710684699	0.8630479024978841	0.06450312496564929	
SECONDARY METABOLITE BIOSYNTHETIC PROCESS%GOBP%GO:0044550	5	0.34325396825396826	0.6559527594821712	0.5939597870272563	1.1416093266116867	0.09992769737310925	
SECONDARY PALATE DEVELOPMENT%GOBP%GO:0062009	12	0.18271119842829076	0.49130766649339025	-0.517316717542294	-1.272260189293098	0.1429011493869481	
SECRETION BY CELL%GOBP%GO:0032940	185	0.04807405463080201	0.24640142732684883	0.3095852687849875	1.2891209833789241	0.3217759180753611	
SECRETION%GOBP%GO:0046903	207	0.017861396015252523	0.1222857655346605	0.3131907943821023	1.3167087718180688	0.35248785758361917	
SECRETORY GRANULE LOCALIZATION%GOBP%GO:0032252	11	0.01667323383090457	0.1158536769930038	0.7018883419244742	1.6488741967150724	0.35248785758361917	
SECRETORY GRANULE ORGANIZATION%GOBP%GO:0033363	37	0.07572815533980583	0.3119746516634846	0.4466814724037371	1.395708721146564	0.22798720285044224	
SEGAWA SYNDROME%PATHWHIZ%PW000466	7	0.05930470347648262	0.2741380800138253	-0.7074853406405612	-1.4822011216293367	0.26635065708852557	
SEGMENT SPECIFICATION%GOBP%GO:0007379	5	0.1285140562248996	0.41518742776311474	-0.7077620713072108	-1.3520091138409187	0.17520404755855126	
SEGMENTATION%GOBP%GO:0035282	14	0.5699797160243407	0.8177219855832241	-0.3608215363632554	-0.9116593536498642	0.07307443991269867	
SELECTIVE AUTOPHAGY%REACTOME%R-HSA-9663891.5	62	0.20113851992409867	0.51728650576323	0.33313636013732695	1.1746983895638063	0.13284630060618333	
SELENIUM METABOLISM AND SELENOPROTEINS%WIKIPATHWAYS_20250810%WP28%HOMO SAPIENS	33	0.509765625	0.7807377675646205	0.31262336116686007	0.9591626106144393	0.07687367341265418	
SELENIUM MICRONUTRIENT NETWORK%WIKIPATHWAYS_20250810%WP15%HOMO SAPIENS	32	0.6412213740458015	0.8537478903116918	0.28340788339152856	0.8738657336284751	0.06421408818446053	
SELENOAMINO ACID METABOLISM%PATHWHIZ%PW000007	11	0.37349397590361444	0.6834086018857066	0.4653438969901371	1.0931846256942637	0.09560314922043013	
SELENOAMINO ACID METABOLISM%REACTOME DATABASE ID RELEASE 93%2408522	108	4.3674651353808695e-9	2.5147404516350904e-7	0.5898176801622267	2.2420879313865267	0.7614608014455848	
SELENOCYSTEINE INCORPORATION%GOBP%GO:0001514	6	0.4031620553359684	0.7069279410141122	0.5350142244369135	1.0717306186095314	0.09026354843400684	
SELENOCYSTEINE SYNTHESIS%REACTOME DATABASE ID RELEASE 93%2408557	89	1.0620868782890379e-9	7.113814560295148e-8	0.6219121989013313	2.3102099924797743	0.7881868108002371	
SELF PROTEOLYSIS%GOBP%GO:0097264	5	0.30158730158730157	0.6167037531523513	0.6143046584665504	1.1807128071689454	0.10797236031734525	
SEMA3A PAK DEPENDENT AXON REPULSION%REACTOME%R-HSA-399954.4	15	0.39029126213592236	0.6971712204263955	0.40810630263919845	1.0458562753907514	0.0911073131586733	
SEMA3A-PLEXIN REPULSION SIGNALING BY INHIBITING INTEGRIN ADHESION%REACTOME DATABASE ID RELEASE 93%399955	13	0.25793650793650796	0.5725074069303105	0.47564413156668345	1.1791568579210003	0.11828752612408502	
SEMA4D IN SEMAPHORIN SIGNALING%REACTOME DATABASE ID RELEASE 93%400685	22	0.8927125506072875	0.9729519341686244	-0.23931313435641477	-0.6885717886534354	0.0514264916187015	
SEMA4D INDUCED CELL MIGRATION AND GROWTH-CONE COLLAPSE%REACTOME%R-HSA-416572.5	19	0.8147410358565738	0.9328661056615047	-0.268090961641623	-0.7430694669305065	0.05490737032909582	
SEMA4D MEDIATED INHIBITION OF CELL ATTACHMENT AND MIGRATION%REACTOME DATABASE ID RELEASE 93%416550	7	0.4662576687116564	0.7533145560362268	-0.48916220007052247	-1.0248081761619965	0.08407455779107234	
SEMAPHORIN INTERACTIONS%REACTOME%R-HSA-373755.3	56	0.7418032786885246	0.8953857043842444	-0.24151844743887763	-0.8497312424138713	0.06064040094941603	
SEMAPHORIN-PLEXIN SIGNALING PATHWAY%GOBP%GO:0071526	34	0.2907662082514735	0.6068003574489207	0.3710871561765804	1.1381590381828715	0.10968406197054928	
SEMI-LUNAR VALVE DEVELOPMENT%GOBP%GO:1905314	32	0.767175572519084	0.9076677105290677	0.25841170386089907	0.7967919962925731	0.055710422676667086	
SENESCENCE AND AUTOPHAGY IN CANCER%WIKIPATHWAYS_20250810%WP615%HOMO SAPIENS	61	0.004174509664855254	0.044482924415762806	0.47200872566485186	1.6568730065343882	0.40701791892395395	
SENESCENCE ASSOCIATED SECRETORY PHENOTYPE SASP %WIKIPATHWAYS_20250810%WP3391%HOMO SAPIENS	50	0.14112903225806453	0.4362911266201396	-0.36332063412622934	-1.2595348468982437	0.16693384871319314	
SENESCENCE-ASSOCIATED SECRETORY PHENOTYPE (SASP)%REACTOME%R-HSA-2559582.4	56	0.28688524590163933	0.6029182777262627	-0.3147583002536715	-1.1074100731055676	0.11331290842208036	
SENSING OF DNA DOUBLE STRAND BREAKS%REACTOME%R-HSA-5693548.3	6	0.1350806451612903	0.4253290797115652	-0.6686377051465726	-1.3500162786345895	0.17093233537005617	
SENSORY ORGAN DEVELOPMENT%GOBP%GO:0007423	162	0.19186046511627908	0.5053660084362985	-0.26911041563960103	-1.123506477846386	0.13802224249664274	
SENSORY ORGAN MORPHOGENESIS%GOBP%GO:0090596	84	0.31274900398406374	0.6294749298627844	0.29646527277635226	1.0844932112939492	0.10592029273625286	
SENSORY PERCEPTION OF CHEMICAL STIMULUS%GOBP%GO:0007606	13	0.6365461847389559	0.8512065374086323	-0.34858498637034185	-0.863190428831091	0.06705125798294667	
SENSORY PERCEPTION OF LIGHT STIMULUS%GOBP%GO:0050953	57	0.09019607843137255	0.3460143396886662	0.3857082627217937	1.3282765194836714	0.2089550275493539	
SENSORY PERCEPTION OF MECHANICAL STIMULUS%GOBP%GO:0050954	60	0.138996138996139	0.431993681993682	0.35541428323409524	1.2451590638784868	0.16440575583821013	
SENSORY PERCEPTION OF PAIN%GOBP%GO:0019233	17	0.2845691382765531	0.6007769544200301	-0.4236967640052026	-1.1285438402901562	0.11237851911047504	
SENSORY PERCEPTION OF SMELL%GOBP%GO:0007608	6	0.34274193548387094	0.6559527594821712	-0.5613373176291722	-1.133370898427477	0.10099058745592349	
SENSORY PERCEPTION OF SOUND%GOBP%GO:0007605	55	0.232421875	0.553428242140266	0.3412505336356181	1.1642925894752694	0.12443416863039332	
SENSORY PERCEPTION OF SWEET, BITTER, AND UMAMI (GLUTAMATE) TASTE%REACTOME%R-HSA-9717207.2	11	0.05952380952380952	0.2747639140044203	-0.6357098778485247	-1.5178570053308804	0.2616635217115731	
SENSORY PERCEPTION OF TASTE%GOBP%GO:0050909	5	0.142570281124498	0.4377751100440176	-0.699040034393333	-1.3353477612806721	0.16565669520548273	
SENSORY PERCEPTION OF TASTE%REACTOME%R-HSA-9717189.3	13	0.02959096163752162	0.17209250341585228	-0.6363669516924074	-1.5758161808544235	0.35248785758361917	
SENSORY PERCEPTION OF TEMPERATURE STIMULUS%GOBP%GO:0050951	7	0.21832358674463936	0.5352624589361851	0.589489677327053	1.2404936628095082	0.12878871306171366	
SENSORY PERCEPTION%GOBP%GO:0007600	142	0.08299595141700405	0.33033828496202405	0.31228226694242234	1.2542688737424312	0.22205604614524838	
SENSORY PERCEPTION%REACTOME DATABASE ID RELEASE 93%9709957	96	0.3895582329317269	0.6963671680184792	0.2741297380632145	1.0300873851522296	0.09314545753378035	
SENSORY PROCESSING OF SOUND BY INNER HAIR CELLS OF THE COCHLEA%REACTOME%R-HSA-9662360.2	37	0.11262135922330097	0.38551768764399674	0.4281861553265048	1.3379179307514526	0.1847064712077387	
SENSORY PROCESSING OF SOUND BY OUTER HAIR CELLS OF THE COCHLEA%REACTOME%R-HSA-9662361.2	23	0.9014084507042254	0.9785300557479386	-0.23709047930599403	-0.691061932841048	0.050702793702934776	
SENSORY PROCESSING OF SOUND%REACTOME DATABASE ID RELEASE 93%9659379	40	0.09315589353612168	0.3513886610901536	0.4241264261294814	1.3526893411518837	0.20207170902115992	
SENSORY SYSTEM DEVELOPMENT%GOBP%GO:0048880	121	0.24110671936758893	0.5618785228149776	-0.2739677337554432	-1.0919026175027036	0.12267918956880833	
SEPARATION OF SISTER CHROMATIDS%REACTOME%R-HSA-2467813.4	152	2.428480829337452e-16	4.688396518756187e-14	-0.620427900789172	-2.5474981708648206	1.0376961554875836	
SEPIAPTERIN REDUCTASE DEFICIENCY%PATHWHIZ%PW000467	7	0.05930470347648262	0.2741380800138253	-0.7074853406405612	-1.4822011216293367	0.26635065708852557	
SEQUESTERING OF EXTRACELLULAR LIGAND FROM RECEPTOR%GOBP%GO:0035581	5	0.8795180722891566	0.9663804195691368	-0.33793529127286354	-0.6455440496345541	0.051740545987316304	
SERINE FAMILY AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0009070	9	0.0238956287561533	0.14947672219382807	0.7259589637049723	1.6227195457137746	0.35248785758361917	
SERINE FAMILY AMINO ACID CATABOLIC PROCESS%GOBP%GO:0009071	7	0.5750487329434698	0.8200941229086622	0.4400423373059466	0.9260038840223124	0.07061962471225905	
SERINE FAMILY AMINO ACID METABOLIC PROCESS%GOBP%GO:0009069	18	0.02238105303543601	0.14309340791357336	0.6062239456899491	1.6069135200686167	0.35248785758361917	
SERINE METABOLISM%REACTOME DATABASE ID RELEASE 93%977347	9	0.051587301587301584	0.25641017073975253	0.6856936093656989	1.5327153157667173	0.28201335001172506	
SERINE METABOLISM%WIKIPATHWAYS_20250810%WP4688%HOMO SAPIENS	7	0.26789366053169733	0.5829129241094125	-0.568948007665017	-1.1919616233268384	0.11776578836269024	
SERINE TRANSPORT%GOBP%GO:0032329	5	0.5575396825396826	0.8098366650630812	0.49465765108616033	0.9507475089957165	0.07307443991269867	
SEROTONIN AND ANXIETY RELATED EVENTS%WIKIPATHWAYS_20250810%WP3944%HOMO SAPIENS	5	0.19444444444444445	0.5078906728609353	0.6635748199498905	1.2754116017701091	0.13880510939113969	
SEROTONIN AND ANXIETY%WIKIPATHWAYS_20250810%WP3947%HOMO SAPIENS	7	0.20077972709551656	0.5167769579126061	0.6034173125325939	1.269802307006191	0.13500203382863138	
SEROTONIN HTR1 GROUP AND FOS PATHWAY%WIKIPATHWAYS_20250810%WP722%HOMO SAPIENS	21	0.45454545454545453	0.7456605373966254	0.3604346337396522	0.9896896295616033	0.08359906036841593	
SEROTONIN NEUROTRANSMITTER RELEASE CYCLE%REACTOME%R-HSA-181429.5	11	0.08433734939759036	0.334159171898863	0.6122989218344651	1.4384109730632135	0.21925034670375515	
SEROTONIN RECEPTOR 2 AND ELK SRF GATA4 SIGNALING%WIKIPATHWAYS_20250810%WP732%HOMO SAPIENS	9	0.9156626506024096	0.9842627793475468	-0.27915552548845696	-0.6310218970649464	0.049890735672630714	
SEROTONIN RECEPTOR 4 6 7 AND NR3C SIGNALING%WIKIPATHWAYS_20250810%WP734%HOMO SAPIENS	13	0.38755020080321284	0.6950490486536308	-0.4301116282733596	-1.0650723793941004	0.09344492194109945	
SEX DETERMINATION%GOBP%GO:0007530	6	0.4475806451612903	0.7393778705843024	-0.5125508800422383	-1.0348683993730552	0.08553569479878835	
SEX DIFFERENTIATION%GOBP%GO:0007548	47	0.2193158953722334	0.5364861601173401	-0.33802864436969027	-1.1586495459587622	0.13077713797197438	
SEX-CHROMOSOME DOSAGE COMPENSATION%GOBP%GO:0007549	14	0.922920892494929	0.9872491184678889	-0.25512746555732635	-0.6446104705739124	0.04999139140245922	
SEXUAL REPRODUCTION%GOBP%GO:0019953	314	5.644914562236378e-8	2.547057160937774e-6	-0.4056364380102388	-1.7980677287040296	0.7195128263389107	
SHC-MEDIATED CASCADE:FGFR1%REACTOME%R-HSA-5654688.2	6	0.2608695652173913	0.5748705772449496	0.6020356731414963	1.2059867475112769	0.11724971674979229	
SHC-MEDIATED CASCADE:FGFR2%REACTOME%R-HSA-5654699.3	6	0.2608695652173913	0.5748705772449496	0.6020356731414963	1.2059867475112769	0.11724971674979229	
SHC-MEDIATED CASCADE:FGFR3%REACTOME DATABASE ID RELEASE 93%5654704	5	0.11507936507936507	0.3900417998524711	0.7184110407186148	1.3808085367697513	0.1847064712077387	
SHC-MEDIATED CASCADE:FGFR4%REACTOME%R-HSA-5654719.4	7	0.6296296296296297	0.8487163750030435	0.41374141435015044	0.870657489492311	0.06613262047584399	
SHC1 EVENTS IN EGFR SIGNALING%REACTOME%R-HSA-180336.4	8	0.28790786948176583	0.6041686292370996	0.5247820737361687	1.164249108803709	0.10882012676916121	
SHC1 EVENTS IN ERBB2 SIGNALING%REACTOME DATABASE ID RELEASE 93%1250196	14	0.05893909626719057	0.2741380800138253	0.6007121232508227	1.514324620844172	0.2616635217115731	
SHC1 EVENTS IN ERBB4 SIGNALING%REACTOME DATABASE ID RELEASE 93%1250347	7	0.03956489620757057	0.21102706828804974	0.7398667921500329	1.55694001487343	0.3217759180753611	
SHOC2 M1731 MUTANT ABOLISHES MRAS COMPLEX FUNCTION%REACTOME DATABASE ID RELEASE 93%9726840	8	0.9916839916839917	1	-0.21260384156057566	-0.45967280057215265	0.047829963311422925	
SHORT-CHAIN 3-HYDROXYACYL-COA DEHYDROGENASE DEFICIENCY (SCHAD)%PATHWHIZ%PW000544	7	0.4212678936605317	0.7182991788118664	-0.5060119977837232	-1.0601089628145104	0.08971046527429813	
SHORT-CHAIN ACYL-COA DEHYDROGENASE DEFICIENCY (SCAD DEFICIENCY)%PATHWHIZ%PW000108	14	0.9882121807465619	1	0.18198957386351403	0.4587743143039371	0.045405922659017876	
SHORT-CHAIN FATTY ACID CATABOLIC PROCESS%GOBP%GO:0019626	5	0.09126984126984126	0.34834190291994904	0.7393578985601212	1.4210690540595785	0.2089550275493539	
SHORT-CHAIN FATTY ACID METABOLIC PROCESS%GOBP%GO:0046459	9	0.09523809523809523	0.354389374797538	0.6469633436317489	1.4461424344341156	0.20429475651688608	
SHP2 SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SHP2 SIGNALING	40	0.030012334329208485	0.17321303857291134	0.49033833881636435	1.5638625740159042	0.35248785758361917	
SIALIC ACID METABOLISM%REACTOME DATABASE ID RELEASE 93%4085001	23	0.24752475247524752	0.5671073585030854	0.42400583317352986	1.1893339941622922	0.12098514214525231	
SIALURIA OR FRENCH TYPE SIALURIA%SMPDB%SMP0000216	16	0.18181818181818182	0.49130766649339025	0.48712962800550874	1.2569614333324943	0.14375898903927542	
SIALYLATION%GOBP%GO:0097503	6	0.37549407114624506	0.6849493972717727	0.5478415200453567	1.097426020394396	0.0943563635421779	
SIGNAL AMPLIFICATION%REACTOME DATABASE ID RELEASE 93%392518	23	0.03418356702332966	0.19004596324771533	-0.5394807066674483	-1.5724569833902897	0.3217759180753611	
SIGNAL ATTENUATION%REACTOME%R-HSA-74749.5	8	0.0012581860985267704	0.016606032608705874	0.8424291667328286	1.8689613378296102	0.45505986738722953	
SIGNAL COMPLEX ASSEMBLY%GOBP%GO:0007172	5	0.5575396825396826	0.8098366650630812	0.49531768145174015	0.9520161080450967	0.07307443991269867	
SIGNAL PEPTIDE PROCESSING%GOBP%GO:0006465	12	0.9878296146044625	1	0.18915384615384612	0.45433841560179933	0.04688198568783333	
SIGNAL REGULATORY PROTEIN FAMILY INTERACTIONS%REACTOME DATABASE ID RELEASE 93%391160	6	0.23517786561264822	0.5556902483374453	0.6136744837151125	1.229301398012521	0.12443416863039332	
SIGNAL RELEASE FROM SYNAPSE%GOBP%GO:0099643	44	0.016210071680785684	0.11367832319730474	0.4780399551171933	1.5464187758464039	0.35248785758361917	
SIGNAL RELEASE%GOBP%GO:0023061	66	0.005761834329696361	0.05418435607468039	0.44497647895934195	1.572782540789402	0.40701791892395395	
SIGNAL TRANSDUCTION BY L1%REACTOME%R-HSA-445144.3	18	0.1606425702811245	0.4599979235880399	0.4839660634109675	1.282845417239946	0.1552419662288392	
SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0072331	59	0.16056910569105692	0.4599979235880399	-0.3416596609443098	-1.2085825555095333	0.1563124030731863	
SIGNAL TRANSDUCTION IN ABSENCE OF LIGAND%GOBP%GO:0038034	14	0.6915520628683693	0.8724514398051411	0.3301765857967869	0.8323363450575372	0.06197627360019979	
SIGNAL TRANSDUCTION IN RESPONSE TO DNA DAMAGE%GOBP%GO:0042770	121	1.642236772033038e-6	5.53748741693058e-5	-0.4888009724462842	-1.9481237952217814	0.6435518361507222	
SIGNAL TRANSDUCTION THROUGH IL1R%WIKIPATHWAYS_20250810%WP4496%HOMO SAPIENS	19	0.986	1	0.18867954334217418	0.5046499179702049	0.04632277857946331	
SIGNALING BY ACTIVIN%REACTOME DATABASE ID RELEASE 93%1502540	11	0.21485943775100402	0.5330911168496869	0.5294720535487073	1.2438343178410365	0.13214726060877433	
SIGNALING BY ALK FUSIONS AND ACTIVATED POINT MUTANTS%REACTOME DATABASE ID RELEASE 93%9725370	76	0.5739644970414202	0.8190600396077863	0.2609286423267871	0.9403375459929199	0.07130529873400379	
SIGNALING BY ALK IN CANCER%REACTOME DATABASE ID RELEASE 93%9700206	76	0.5739644970414202	0.8190600396077863	0.2609286423267871	0.9403375459929199	0.07130529873400379	
SIGNALING BY ALK%REACTOME%R-HSA-201556.5	20	0.6818181818181818	0.8681212748198394	0.3094277452366434	0.8377766112243666	0.06293946920189672	
SIGNALING BY AMER1 MUTANTS%REACTOME DATABASE ID RELEASE 93%4839748	14	0.9823182711198428	1	0.2054796247989375	0.5179899703554512	0.04567904149300621	
SIGNALING BY APC MUTANTS%REACTOME%R-HSA-4839744.5	14	0.9823182711198428	1	0.2054796247989375	0.5179899703554512	0.04567904149300621	
SIGNALING BY AXIN MUTANTS%REACTOME DATABASE ID RELEASE 93%4839735	14	0.9823182711198428	1	0.2054796247989375	0.5179899703554512	0.04567904149300621	
SIGNALING BY BMP%REACTOME%R-HSA-201451.6	22	0.9133858267716536	0.9840407873939478	0.23505565283721902	0.6516319177275822	0.049093966819213915	
SIGNALING BY BRAF AND RAF1 FUSIONS%REACTOME DATABASE ID RELEASE 93%6802952	52	0.9684418145956607	1	0.19444520191129744	0.6540711682432235	0.04650840487191565	
SIGNALING BY CSF1 (M-CSF) IN MYELOID CELLS%REACTOME%R-HSA-9680350.3	23	0.01363431960561046	0.1010109186131231	0.5763889503041422	1.6167677867197616	0.3807304007227924	
SIGNALING BY CSF3 (G-CSF)%REACTOME%R-HSA-9674555.4	25	0.014376359361841838	0.10527766095446385	0.5565562650172168	1.5915158265196665	0.3807304007227924	
SIGNALING BY CTNNB1 PHOSPHO-SITE MUTANTS%REACTOME DATABASE ID RELEASE 93%4839743	15	0.9805825242718447	1	0.20401671494368484	0.5228347619936135	0.045224744337288424	
SIGNALING BY CYTOSOLIC FGFR1 FUSION MUTANTS%REACTOME%R-HSA-1839117.4	15	0.22135922330097088	0.5390806115808457	0.46859714102342065	1.200876480956452	0.1275053153001827	
SIGNALING BY EGFR IN CANCER%REACTOME%R-HSA-1643713.4	19	0.636	0.8512065374086323	0.3266328166940754	0.8736253079228101	0.0668966276500666	
SIGNALING BY EGFR%REACTOME%R-HSA-177929.6	43	0.6108949416342413	0.8392326334035999	0.27985202520564856	0.9061183356036658	0.0675188953767744	
SIGNALING BY EGFRVIII IN CANCER%REACTOME%R-HSA-5637812.3	13	0.49603174603174605	0.7756206136180037	0.3936597979077416	0.9759116523981152	0.07913166517683488	
SIGNALING BY ERBB2 ECD MUTANTS%REACTOME%R-HSA-9665348.3	14	0.8133595284872298	0.9327638124074599	0.29246096938434485	0.7372597113205681	0.05434343902691621	
SIGNALING BY ERBB2 IN CANCER%REACTOME%R-HSA-1227990.6	18	0.3152610441767068	0.6306501911751027	0.42519920138065426	1.127072512194036	0.10592029273625286	
SIGNALING BY ERBB2 KD MUTANTS%REACTOME%R-HSA-9664565.3	17	0.21669980119284293	0.5345120832622734	0.46251770816435117	1.2135136792213532	0.13077713797197438	
SIGNALING BY ERBB2 TMD JMD MUTANTS%REACTOME DATABASE ID RELEASE 93%9665686	14	0.1237721021611002	0.40798798723742635	0.535647058316275	1.350303243592776	0.17669426893849804	
SIGNALING BY ERBB2%REACTOME%R-HSA-1227986.10	40	0.27756653992395436	0.5929529512022683	0.35806695230013885	1.1420022897777884	0.11056471633661853	
SIGNALING BY ERBB4%REACTOME DATABASE ID RELEASE 93%1236394	38	0.12548262548262548	0.41087526787560047	0.4238650165043145	1.3349427172013988	0.1737478389995708	
SIGNALING BY ERYTHROPOIETIN%REACTOME DATABASE ID RELEASE 93%9006335	16	0.25889328063241107	0.5733970052873364	0.45603530058794445	1.1767274091379127	0.11776578836269024	
SIGNALING BY FGFR IN DISEASE%REACTOME%R-HSA-1226099.7	46	0.8142292490118577	0.9328661056615047	0.23836840252909697	0.7842004421358711	0.05456806466709405	
SIGNALING BY FGFR%REACTOME%R-HSA-190236.4	62	0.9873684210526316	1	-0.18212343680414	-0.6507732456298035	0.04860342472590687	
SIGNALING BY FGFR1 IN DISEASE%REACTOME%R-HSA-5655302.4	26	0.20857699805068225	0.5269586804419112	0.42042952902240965	1.216693347305621	0.13214726060877433	
SIGNALING BY FGFR1%REACTOME DATABASE ID RELEASE 93%5654736	35	0.36770428015564205	0.6773463690201033	0.33996049839132053	1.0493994070133965	0.09466462231533423	
SIGNALING BY FGFR2 IIIA TM%REACTOME%R-HSA-8851708.2	19	0.5756972111553785	0.8202375239923225	-0.33421550713239134	-0.9263473009461486	0.07165273668294567	
SIGNALING BY FGFR2 IN DISEASE%REACTOME%R-HSA-5655253.3	28	0.6871165644171779	0.8715987752192134	-0.273397270057093	-0.8372923350675971	0.06421408818446053	
SIGNALING BY FGFR2%REACTOME%R-HSA-5654738.4	51	0.9820717131474104	1	-0.18386230727153938	-0.641110097048481	0.04632277857946331	
SIGNALING BY FGFR3 IN DISEASE%REACTOME%R-HSA-5655332.6	11	0.5803212851405622	0.8229646224245969	0.3914002678770928	0.9194764519387754	0.07165273668294567	
SIGNALING BY FGFR3%REACTOME%R-HSA-5654741.4	25	0.3803921568627451	0.6893688894663332	0.3706806879871154	1.0599901907463802	0.09314545753378035	
SIGNALING BY FGFR4 IN DISEASE%REACTOME%R-HSA-5655291.3	9	0.6325301204819277	0.8497263235809731	-0.3847729972348	-0.8697667231541458	0.06736238681662789	
SIGNALING BY FGFR4%REACTOME%R-HSA-5654743.4	27	0.6453488372093024	0.8560022431850722	0.3019885751292332	0.8790686334848457	0.06464845684219278	
SIGNALING BY FLT3 FUSION PROTEINS%REACTOME DATABASE ID RELEASE 93%9703465	15	0.06407766990291262	0.28612641172974046	0.5859373733084372	1.5015849422016319	0.24891111443470243	
SIGNALING BY FLT3 ITD AND TKD MUTANTS%REACTOME%R-HSA-9703648.2	12	0.2657200811359026	0.5811372543012211	0.490027193468042	1.177021684777091	0.11776578836269024	
SIGNALING BY GPCR%REACTOME%R-HSA-372790.7	268	0.22764227642276422	0.5472084603658537	-0.2508871529583122	-1.095516785127018	0.12878871306171366	
SIGNALING BY GSK3BETA MUTANTS%REACTOME%R-HSA-5339716.5	15	0.9805825242718447	1	0.20401671494368484	0.5228347619936135	0.045224744337288424	
SIGNALING BY HEDGEHOG%REACTOME DATABASE ID RELEASE 93%5358351	112	0.946	0.9968775352216359	-0.1949798540319119	-0.7680176799815261	0.048214971002556443	
SIGNALING BY HIGH-KINASE ACTIVITY BRAF MUTANTS%REACTOME DATABASE ID RELEASE 93%6802948	25	0.8821138211382114	0.9681521216059334	-0.24247754642443786	-0.7181058161363344	0.05216303054600547	
SIGNALING BY HIPPO%REACTOME%R-HSA-2028269.3	18	0.4583333333333333	0.7485278629583778	-0.3676409641060995	-1.0035226279452432	0.0833634065110386	
SIGNALING BY INSULIN RECEPTOR%REACTOME DATABASE ID RELEASE 93%74752	50	0.0069898284020846685	0.06285100497436133	0.4880315240329452	1.62454589747881	0.40701791892395395	
SIGNALING BY INTERLEUKINS%REACTOME DATABASE ID RELEASE 93%449147	272	0.006221032683160482	0.05729867895079336	0.32535037822372154	1.4065873188797968	0.40701791892395395	
SIGNALING BY KIT IN DISEASE%REACTOME DATABASE ID RELEASE 93%9669938	13	0.4027777777777778	0.7069279410141122	0.42709325270272663	1.0587956509363614	0.09054289484694737	
SIGNALING BY LEPTIN%REACTOME%R-HSA-2586552.4	7	0.0012778069343712427	0.01684241911086915	0.8652618988911861	1.8208154332947455	0.45505986738722953	
SIGNALING BY LIGAND-RESPONSIVE EGFR VARIANTS IN CANCER%REACTOME%R-HSA-5637815.3	17	0.709741550695825	0.8796721183473178	0.30736070947742516	0.8064262596265797	0.06130260753962072	
SIGNALING BY LTK IN CANCER%REACTOME DATABASE ID RELEASE 93%9842640	6	0.41304347826086957	0.7139792989741085	0.5331346449790745	1.0679654797345872	0.08889452886204495	
