pathway	pval	padj	log2err	ES	NES	size	leadingEdge
TRANSCRIPTIONAL REGULATION BY E2F6%REACTOME%R-HSA-8953750.3	3.0524666658056566e-4	0.005317611719411964	0.49849310876659025	-0.6221963464704622	-1.9304328486948092	34	
TRANSLESION SYNTHESIS BY POLI%REACTOME DATABASE ID RELEASE 93%5656121	3.1392239263719344e-4	0.005438339495302191	0.49849310876659025	-0.732063621143365	-1.946387906178192	17	
MISMATCH REPAIR (MMR) DIRECTED BY MSH2:MSH3 (MUTSBETA)%REACTOME%R-HSA-5358606.3	3.142814516379186e-4	0.005438339495302191	0.49849310876659025	-0.7813672056541342	-1.9199351507650673	13	
CHOLESTEROL BIOSYNTHETIC PROCESS%GOBP%GO:0006695	3.32293116571277e-4	0.005709874390507493	0.49849310876659025	-0.6527397196433476	-1.9301716401349915	27	
SECONDARY ALCOHOL BIOSYNTHETIC PROCESS%GOBP%GO:1902653	3.32293116571277e-4	0.005709874390507493	0.49849310876659025	-0.6527397196433476	-1.9301716401349915	27	
POSITIVE REGULATION OF DNA-TEMPLATED DNA REPLICATION%GOBP%GO:2000105	3.404309071811858e-4	0.005819240819628395	0.49849310876659025	-0.811192457523363	-1.9366147875737485	11	
PYRIMIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0006221	3.4394050416243515e-4	0.005869043681080306	0.49849310876659025	-0.7236434584501469	-1.9769510396909558	19	
DNA REPLICATION INITIATION%REACTOME%R-HSA-68952.4	3.4680071625526205e-4	0.005897409071242332	0.49849310876659025	-0.8626576438019071	-1.8651154601943145	8	
PRADER WILLI AND ANGELMAN SYNDROME%WIKIPATHWAYS_20250810%WP3998%HOMO SAPIENS	3.5329928699923157e-4	0.005976949793461227	0.49849310876659025	-0.5427612503466781	-1.8772147995382742	54	
NEGATIVE REGULATION OF MEIOTIC CELL CYCLE%GOBP%GO:0051447	3.5677315543455076e-4	0.00601940279242802	0.49849310876659025	-0.8358797459104643	-1.9347453426158447	10	
PYRIMIDINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0072527	3.570314067416173e-4	0.00601940279242802	0.49849310876659025	-0.5534667278028572	-1.8792841899605544	48	
DNA STRAND RESECTION INVOLVED IN REPLICATION FORK PROCESSING%GOBP%GO:0110025	3.6095563347340035e-4	0.006075160969536923	0.49849310876659025	-0.8622193327763015	-1.8641678065380765	8	
E2F-ENABLED INHIBITION OF PRE-REPLICATION COMPLEX FORMATION%REACTOME%R-HSA-113507.5	3.6733746796714845e-4	0.006151028417694803	0.49849310876659025	-0.8465198482282202	-1.8960585392553073	9	
PROTON MOTIVE FORCE-DRIVEN MITOCHONDRIAL ATP SYNTHESIS%GOBP%GO:0042776	3.828971392044925e-4	0.0063682520821071505	0.49849310876659025	-0.5189993184093562	-1.8445425769783184	60	
POSITIVE REGULATION OF DNA BIOSYNTHETIC PROCESS%GOBP%GO:2000573	3.865442758706216e-4	0.006418069039160438	0.49849310876659025	-0.5910050224747788	-1.9095815935557854	38	
MITOTIC SISTER CHROMATID COHESION%GOBP%GO:0007064	3.952041272648718e-4	0.006539798045462064	0.49849310876659025	-0.6915868790911297	-1.9532295243658047	21	
REGULATION OF ATTACHMENT OF MITOTIC SPINDLE MICROTUBULES TO KINETOCHORE%GOBP%GO:1902423	4.000932504887671e-4	0.006609594201866445	0.49849310876659025	-0.8449189445638031	-1.8924727910064076	9	
NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142	4.068034098261049e-4	0.006709189904770233	0.49849310876659025	-0.46940868690062465	-1.7685959388856614	85	
POSITIVE REGULATION OF MITOTIC CYTOKINESIS%GOBP%GO:1903490	4.1807209465899106e-4	0.006876012840146839	0.49849310876659025	-0.7951009589248874	-1.919676759709982	12	
TRANSCRIPTION OF E2F TARGETS UNDER NEGATIVE CONTROL BY P107 (RBL1) AND P130 (RBL2) IN COMPLEX WITH HDAC1%REACTOME DATABASE ID RELEASE 93%1362300	4.1831522356773886e-4	0.006876012840146839	0.49849310876659025	-0.7343569537151758	-1.939232863490171	16	
P53-INDEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME DATABASE ID RELEASE 93%69613	4.2261887813119296e-4	0.006923636396139312	0.49849310876659025	-0.5571554941079203	-1.8459194180511136	44	
UBIQUITIN-MEDIATED DEGRADATION OF PHOSPHORYLATED CDC25A%REACTOME DATABASE ID RELEASE 93%69601	4.2261887813119296e-4	0.006923636396139312	0.49849310876659025	-0.5571554941079203	-1.8459194180511136	44	
COHESIN COMPLEX CORNELIA DE LANGE SYNDROME%WIKIPATHWAYS_20250810%WP5117%HOMO SAPIENS	4.235555027528488e-4	0.006927454285887956	0.49849310876659025	-0.6333208499734219	-1.8949608198600183	28	
INTERCONVERSION OF NUCLEOTIDE DI- AND TRIPHOSPHATES%REACTOME DATABASE ID RELEASE 93%499943	4.246672499590759e-4	0.006927753810563603	0.49849310876659025	-0.6720508046647209	-1.9198325914038175	23	
CHOLESTEROL BIOSYNTHESIS%PANTHER PATHWAY%P00014	4.2843223660224633e-4	0.006972469093530111	0.49849310876659025	-0.8056103967324322	-1.9232883551438207	11	
ID SIGNALING%WIKIPATHWAYS_20250810%WP53%HOMO SAPIENS	4.5156668262042035e-4	0.007289115117545793	0.49849310876659025	-0.8415950310120044	-1.8850277976175043	9	
POSITIVE REGULATION OF CELL DIVISION%GOBP%GO:0051781	4.5159051611851856e-4	0.007289115117545793	0.49849310876659025	-0.6026358312592902	-1.903205486725738	36	
SUMOYLATION OF SUMOYLATION PROTEINS%REACTOME DATABASE ID RELEASE 93%4085377	4.7267361632899766e-4	0.007579714049471191	0.49849310876659025	-0.6175168824404078	-1.892513591753751	32	
ENTEROCYTE CHOLESTEROL METABOLISM%WIKIPATHWAYS_20250810%WP5333%HOMO SAPIENS	4.780043417705526e-4	0.007652732925321724	0.49849310876659025	-0.6475480989633124	-1.8894475763299519	26	
KINESINS%REACTOME%R-HSA-983189.5	4.7942609656226906e-4	0.007663034653818346	0.49849310876659025	-0.6015780799123912	-1.8998649648672832	36	
DUAL INCISION IN TC-NER%REACTOME%R-HSA-6782135.4	4.904358816607763e-4	0.007826307440570508	0.47727081536286214	-0.5174062229331144	-1.8376999197984685	62	
PROTON MOTIVE FORCE-DRIVEN ATP SYNTHESIS%GOBP%GO:0015986	4.958181681719397e-4	0.007899394310389834	0.47727081536286214	-0.5146485896854192	-1.8453411119305918	66	
CHOLESTEROL METABOLISM WITH BLOCH AND KANDUTSCH RUSSELL PATHWAYS%WIKIPATHWAYS_20250810%WP4718%HOMO SAPIENS	5.022281995686376e-4	0.007975707827343236	0.47727081536286214	-0.5742357088527407	-1.8344350084028742	37	
HOST INTERACTIONS OF HIV FACTORS%REACTOME DATABASE ID RELEASE 93%162909	5.157737734159245e-4	0.008138315020918578	0.47727081536286214	-0.44058148734673075	-1.712761679806474	105	
PYRIMIDINE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0072528	5.175215898562068e-4	0.008152828117958739	0.47727081536286214	-0.6696315697691705	-1.928739279588253	24	
TP53 REGULATES TRANSCRIPTION OF GENES INVOLVED IN G2 CELL CYCLE ARREST%REACTOME%R-HSA-6804114.3	5.281265404680143e-4	0.008293355530220205	0.47727081536286214	-0.7193210371185328	-1.9125083215040402	17	
DNA GEOMETRIC CHANGE%GOBP%GO:0032392	5.358123736972785e-4	0.008387295121499848	0.47727081536286214	-0.8528272639238625	-1.8438616132924093	8	
REGULATION OF SISTER CHROMATID SEPARATION AT THE METAPHASE ANAPHASE TRANSITION%WIKIPATHWAYS_20250810%WP4240%HOMO SAPIENS	5.445888839767704e-4	0.008457448188699182	0.47727081536286214	-0.7995080593828157	-1.908719831188221	11	
THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT%REACTOME DATABASE ID RELEASE 93%8852276	5.724782691249981e-4	0.008876568563472017	0.47727081536286214	-0.5502097917749309	-1.8564060451626592	47	
CHROMOSOME CONDENSATION%GOBP%GO:0030261	5.816377275808394e-4	0.008990274828510118	0.47727081536286214	-0.668166376432179	-1.9245190843811772	24	
REGULATION OF SISTER CHROMATID COHESION%GOBP%GO:0007063	6.309451716507422e-4	0.009601678763637106	0.47727081536286214	-0.7149349499513596	-1.9008467298457963	17	
REGULATION OF MITF-M-DEPENDENT GENES INVOLVED IN DNA REPLICATION, DAMAGE REPAIR AND SENESCENCE%REACTOME%R-HSA-9825895.3	6.359325532662978e-4	0.009662641851018469	0.47727081536286214	-0.9255016529561005	-1.7536283639893064	5	
CHOLESTEROL BIOSYNTHESIS PATHWAY%WIKIPATHWAYS_20250810%WP197%HOMO SAPIENS	6.413104184101988e-4	0.009699450660010472	0.47727081536286214	-0.7653981091185729	-1.8806967113441067	13	
DISEASES OF PROGRAMMED CELL DEATH%REACTOME%R-HSA-9645723.8	6.588826647215621e-4	0.009937881720274176	0.47727081536286214	-0.5451925203919492	-1.8626235750959979	50	
RESOLUTION OF DNA RECOMBINATION INTERMEDIATES%GOBP%GO:0071139	6.5909371961599e-4	0.009937881720274176	0.47727081536286214	-0.8498684356332308	-1.8374644562874634	8	
VPR-MEDIATED NUCLEAR IMPORT OF PICS%REACTOME%R-HSA-180910.4	6.921205429519897e-4	0.010388138515099529	0.47727081536286214	-0.6106091887483264	-1.8465974208943357	31	
ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042773	6.963753823553831e-4	0.010420231025336022	0.47727081536286214	-0.47320016949953814	-1.7388186513302217	73	
MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042775	6.963753823553831e-4	0.010420231025336022	0.47727081536286214	-0.47320016949953814	-1.7388186513302217	73	
P53-DEPENDENT G1 DNA DAMAGE RESPONSE%REACTOME%R-HSA-69563.6	7.021305508046011e-4	0.010474511217003185	0.47727081536286214	-0.5297464466210413	-1.804434199403312	51	
P53-DEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME DATABASE ID RELEASE 93%69580	7.021305508046011e-4	0.010474511217003185	0.47727081536286214	-0.5297464466210413	-1.804434199403312	51	
NEGATIVE REGULATION OF ORGANELLE ORGANIZATION%GOBP%GO:0010639	7.079816387279727e-4	0.010529890052742628	0.47727081536286214	-0.35856127982179015	-1.5531626490517885	233	
POSITIVE REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902101	7.292808337754978e-4	0.0107977429915091	0.47727081536286214	-0.7221297491332487	-1.9069442103577499	16	
POSITIVE REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0045842	7.292808337754978e-4	0.0107977429915091	0.47727081536286214	-0.7221297491332487	-1.9069442103577499	16	
SUMOYLATION OF RNA BINDING PROTEINS%REACTOME%R-HSA-4570464.4	7.463409463917322e-4	0.011017200836841072	0.47727081536286214	-0.5546812940051872	-1.8294342735679514	43	
MITOTIC RECOMBINATION%GOBP%GO:0006312	7.805000725171513e-4	0.011423613581812462	0.47727081536286214	-0.7097458943895842	-1.8870502308828347	17	
PROTEIN LOCALIZATION TO CHROMATIN%GOBP%GO:0071168	7.966661958486667e-4	0.011620704243445884	0.47727081536286214	-0.6222632300069327	-1.8618752888874028	28	
ESTABLISHMENT OF SPINDLE ORIENTATION%GOBP%GO:0051294	8.306118042345571e-4	0.01203790560001228	0.47727081536286214	-0.6023877873028259	-1.8461472186342722	32	
MITOTIC G2 DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0007095	8.407618466488287e-4	0.01213803686525567	0.47727081536286214	-0.6039789854023044	-1.826546434724497	31	
REGULATION OF MITOTIC CYTOKINESIS%GOBP%GO:1902412	8.438261397889684e-4	0.012164439491013444	0.47727081536286214	-0.7602429874755209	-1.868029812634582	13	
ANTIVIRAL MECHANISM BY IFN-STIMULATED GENES%REACTOME DATABASE ID RELEASE 93%1169410	8.558755387285043e-4	0.01230211759754869	0.47727081536286214	-0.41425473132807433	-1.6404599543407286	121	
SCF(SKP2)-MEDIATED DEGRADATION OF P27 P21%REACTOME%R-HSA-187577.5	8.638473158206007e-4	0.012398601562054861	0.47727081536286214	-0.5515835442118551	-1.8827758618922408	49	
U12 DEPENDENT SPLICING%REACTOME%R-HSA-72165.3	8.800429247078092e-4	0.01261266759341061	0.47727081536286214	-0.5381711553516403	-1.8386354249210246	50	
ATM SIGNALING IN DEVELOPMENT AND DISEASE %WIKIPATHWAYS_20250810%WP3878%HOMO SAPIENS	9.723747968228844e-4	0.013732504371289039	0.47727081536286214	-0.5581712429626154	-1.7831159800564556	37	
AZATHIOPRINE ACTION PATHWAY%SMPDB%SMP0000427	9.735210289619896e-4	0.013732504371289039	0.47727081536286214	-0.5824365279730066	-1.8138226331613279	35	
MERCAPTOPURINE ACTION PATHWAY%PATHWHIZ%PW000267	9.735210289619896e-4	0.013732504371289039	0.47727081536286214	-0.5824365279730066	-1.8138226331613279	35	
THIOGUANINE ACTION PATHWAY%PATHWHIZ%PW000429	9.735210289619896e-4	0.013732504371289039	0.47727081536286214	-0.5824365279730066	-1.8138226331613279	35	
BIOCARTA_SKP2E2F_PATHWAY%MSIGDB_C2%BIOCARTA_SKP2E2F_PATHWAY	9.795479480677897e-4	0.013797752641881914	0.45505986738722953	-0.8696799427232688	-1.80801078407232	7	
PYRIMIDINE METABOLISM AND RELATED DISEASES%WIKIPATHWAYS_20250810%WP4225%HOMO SAPIENS	9.924237617058304e-4	0.01393923588838175	0.45505986738722953	-0.8254358956298002	-1.8488341198289233	9	
REGULATION OF EXIT FROM MITOSIS%GOBP%GO:0007096	0.0010197167157917908	0.01430218060354127	0.45505986738722953	-0.7823067857562769	-1.8676540636736136	11	
NEGATIVE REGULATION OF DNA METABOLIC PROCESS%GOBP%GO:0051053	0.0010239944782630267	0.014341749122301226	0.45505986738722953	-0.4348911744606135	-1.6627484426142076	98	
VENTRAL SPINAL CORD DEVELOPMENT%GOBP%GO:0021517	0.0010302292592535619	0.014408575691208196	0.45505986738722953	-0.8245098850144233	-1.8467600156736559	9	
REGULATION OF CYCLIN-DEPENDENT PROTEIN SERINE/THREONINE KINASE ACTIVITY%GOBP%GO:0000079	0.0010549834540661141	0.014733854026574412	0.45505986738722953	-0.5966724056736216	-1.8044499587277925	31	
POSITIVE REGULATION OF CENTRIOLE REPLICATION%GOBP%GO:0046601	0.0010758463775944443	0.014982720556994199	0.45505986738722953	-0.7805599646994157	-1.8634837592549915	11	
PYRIMIDINE DEOXYRIBONUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009211	0.0011051671384093872	0.015347638427050532	0.45505986738722953	-0.9145972350533824	-1.7329668163130578	5	
CHROMOSOME ORGANIZATION INVOLVED IN MEIOTIC CELL CYCLE%GOBP%GO:0070192	0.0011317436411302148	0.01565048861034845	0.45505986738722953	-0.6868550126135837	-1.8423813903593935	18	
FORMATION OF THE EMBRYONIC STEM CELL BAF (ESBAF) COMPLEX%REACTOME DATABASE ID RELEASE 93%9933946	0.0011317436411302148	0.01565048861034845	0.45505986738722953	-0.6865660275239768	-1.8416062329514897	18	
INHIBITION OF REPLICATION INITIATION OF DAMAGED DNA BY RB1 E2F1%REACTOME%R-HSA-113501.5	0.0011484219684731866	0.015858853718915843	0.45505986738722953	-0.7745928795710496	-1.870162439698239	12	
NUCLEOSIDE PHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:1901293	0.001160639223456944	0.016005117358763404	0.45505986738722953	-0.3569629917160647	-1.530274693279991	209	
NEGATIVE REGULATION OF CYTOKINESIS%GOBP%GO:0032466	0.0011628266154332053	0.01601285434343404	0.45505986738722953	-0.9129841485775514	-1.7299103612667057	5	
SUMOYLATION OF CHROMATIN ORGANIZATION PROTEINS%REACTOME%R-HSA-4551638.7	0.0011649507428690843	0.0160196997406271	0.45505986738722953	-0.5204117724259861	-1.772638223299494	51	
NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0009165	0.0012538381330857305	0.017051505881715612	0.45505986738722953	-0.39515293691579395	-1.6045483918106285	140	
REGULATION OF REPRODUCTIVE PROCESS%GOBP%GO:2000241	0.0012786020812758146	0.017364298058264373	0.45505986738722953	-0.4943611886654146	-1.7559799450648548	61	
AEROBIC ELECTRON TRANSPORT CHAIN%GOBP%GO:0019646	0.001286908383955885	0.017453030231996753	0.45505986738722953	-0.46085121989427263	-1.6934412713502391	73	
PYRIMIDINE NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009147	0.0013221290344641514	0.017832441744293197	0.45505986738722953	-0.7706655071705654	-1.8606802658443293	12	
POSITIVE REGULATION OF ATTACHMENT OF SPINDLE MICROTUBULES TO KINETOCHORE%GOBP%GO:0051987	0.0013377856272090763	0.018011229493148036	0.45505986738722953	-0.7754675834860366	-1.8513263721018836	11	
DNA REPLICATION-DEPENDENT CHROMATIN ASSEMBLY%GOBP%GO:0006335	0.0013390432651822427	0.018011229493148036	0.45505986738722953	-0.8959526856427418	-1.7788885863675	6	
NEGATIVE REGULATION OF NOTCH4 SIGNALING%REACTOME DATABASE ID RELEASE 93%9604323	0.0013509814030260208	0.018147016226731517	0.45505986738722953	-0.5365717673069942	-1.7697059409599687	43	
INTERACTIONS OF VPR WITH HOST CELLULAR PROTEINS%REACTOME%R-HSA-176033.4	0.0013543697465546434	0.018167744583892396	0.45505986738722953	-0.5928922672874046	-1.8275367521875505	33	
MEIOTIC SPINDLE ORGANIZATION%GOBP%GO:0000212	0.0013564956128342901	0.01817150449519241	0.45505986738722953	-0.7748712805808989	-1.8499027777214716	11	
NUCLEOSOME ORGANIZATION%GOBP%GO:0034728	0.0013922536058884626	0.018625175276600275	0.45505986738722953	-0.4917438725039271	-1.7466831903947044	61	
MEIOTIC SPINDLE ASSEMBLY%GOBP%GO:0090306	0.0014009371003118835	0.018665259390623554	0.45505986738722953	-0.8307172218441264	-1.7960584301817615	8	
REGULATION OF G0 TO G1 TRANSITION%GOBP%GO:0070316	0.0014097665547450119	0.018757515537864037	0.45505986738722953	-0.5980120603603192	-1.8053303782355237	30	
REGULATION OF CENTROSOME CYCLE%GOBP%GO:0046605	0.001453010927589951	0.019228959130444433	0.45505986738722953	-0.5422808349792481	-1.8036941450258368	45	
CILIUM ASSEMBLY%REACTOME%R-HSA-5617833.5	0.0014922434922908137	0.019616327670354275	0.45505986738722953	-0.3802213598501792	-1.5937710471891975	175	
ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900	0.001502800315222907	0.01967629242511269	0.45505986738722953	-0.4444559150730282	-1.6797153770513198	86	
GENE SILENCING BY RNA%REACTOME DATABASE ID RELEASE 93%211000	0.0015964676487986848	0.020738537682062266	0.45505986738722953	-0.4688537683990029	-1.7362038657407817	75	
SPINDLE ASSEMBLY INVOLVED IN FEMALE MEIOSIS%GOBP%GO:0007056	0.0015965683082473285	0.020738537682062266	0.45505986738722953	-0.855020404413847	-1.7775345110770377	7	
FORMATION OF THE POLYBROMO-BAF (PBAF) COMPLEX%REACTOME DATABASE ID RELEASE 93%9933939	0.001607256642715854	0.02084986680392661	0.45505986738722953	-0.6792761589197781	-1.8220522979755551	18	
HIV LIFE CYCLE%REACTOME%R-HSA-162587.5	0.0016278735691933545	0.021089530476681276	0.45505986738722953	-0.38841793621383874	-1.569597609657238	138	
U2-TYPE PRESPLICEOSOME ASSEMBLY%GOBP%GO:1903241	0.0017063200079759186	0.022047804197547108	0.45505986738722953	-0.6224239790215647	-1.8095736608521293	25	
TUMOR SUPPRESSOR ACTIVITY OF SMARCB1%WIKIPATHWAYS_20250810%WP4204%HOMO SAPIENS	0.0017765316051372925	0.022805384855517318	0.45505986738722953	-0.639526090402147	-1.8420264912320712	24	
BIOCARTA_P27_PATHWAY%MSIGDB_C2%BIOCARTA_P27_PATHWAY	0.0018055362027721868	0.023083547434699404	0.45505986738722953	-0.7651932409970807	-1.8267977372358029	11	
REGULATION OF DNA DAMAGE CHECKPOINT%GOBP%GO:2000001	0.001835503608627327	0.02339785661794852	0.45505986738722953	-0.6762129654157034	-1.813835759399965	18	
POSITIVE REGULATION OF ATTACHMENT OF MITOTIC SPINDLE MICROTUBULES TO KINETOCHORE%GOBP%GO:1902425	0.001839319624445679	0.02339785661794852	0.45505986738722953	-0.8208753368367127	-1.774779708528195	8	
REGULATION OF MITOTIC CENTROSOME SEPARATION%GOBP%GO:0046602	0.001839319624445679	0.02339785661794852	0.45505986738722953	-0.8209452515359487	-1.77493086813059	8	
POSITIVE REGULATION OF SISTER CHROMATID COHESION%GOBP%GO:0045876	0.0019186646960258945	0.0242817128497056	0.45505986738722953	-0.8122275757836904	-1.819249760187683	9	
MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GOBP%GO:0006120	0.0019366909410804866	0.024446998725485218	0.45505986738722953	-0.5521882435385946	-1.803954135051496	40	
P53 PATHWAY%PANTHER PATHWAY%P00059	0.0019716619226791262	0.024766133518443124	0.4317076958033464	-0.5423930820876437	-1.7645738735044674	39	
NUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009124	0.0019783328342096703	0.024766133518443124	0.4317076958033464	-0.6303122793859137	-1.8005990742482765	23	
MEVALONATE PATHWAY%WIKIPATHWAYS_20250810%WP3963%HOMO SAPIENS	0.0019883597811379463	0.02484440406736576	0.4317076958033464	-0.8482122260668974	-1.7633807295920607	7	
RESOLUTION OF MEIOTIC RECOMBINATION INTERMEDIATES%GOBP%GO:0000712	0.001997849602377765	0.02493133990495751	0.4317076958033464	-0.7545047669582292	-1.8216620794654812	12	
TELOMERE MAINTENANCE VIA SEMI-CONSERVATIVE REPLICATION%GOBP%GO:0032201	0.00201123649881191	0.02503493624184838	0.4317076958033464	-0.8174110538829188	-1.7672897294594045	8	
SPINDLE LOCALIZATION%GOBP%GO:0051653	0.0021032517891127886	0.02601585064774437	0.4317076958033464	-0.5509076708620142	-1.8196450165149878	42	
TRNA PROCESSING%REACTOME DATABASE ID RELEASE 93%72306	0.0021261609183024404	0.02626622384141258	0.4317076958033464	-0.41416896649830126	-1.6122370584153485	106	
PID_AURORA_A_PATHWAY%MSIGDB_C2%PID_AURORA_A_PATHWAY	0.0021645825874107706	0.026633860677995606	0.4317076958033464	-0.6316182486497499	-1.819249540901199	24	
MRNA 3'-END PROCESSING%REACTOME%R-HSA-72187.7	0.002166740036875328	0.026633860677995606	0.4317076958033464	-0.5100749336380074	-1.7581561297144412	53	
NUCLEOTIDE METABOLISM%REACTOME%R-HSA-15869.7	0.002189123714942222	0.026864049481411554	0.4317076958033464	-0.4705427464669135	-1.7115246454842392	71	
SCF-BETA-TRCP MEDIATED DEGRADATION OF EMI1%REACTOME DATABASE ID RELEASE 93%174113	0.0022521508124399062	0.027512006078515283	0.4317076958033464	-0.5494626228167893	-1.8148720307440618	42	
HIV INFECTION%REACTOME%R-HSA-162906.4	0.002263965551350503	0.027622062972239226	0.4317076958033464	-0.355586431381099	-1.5190834542243994	198	
DEFECTIVE PYROPTOSIS%REACTOME DATABASE ID RELEASE 93%9710421	0.0023172378340945154	0.02814117735116928	0.4317076958033464	-0.6139527270039405	-1.7849451840546409	25	
CYTOSOLIC IRON-SULFUR CLUSTER ASSEMBLY%REACTOME%R-HSA-2564830.5	0.002317945849258408	0.02814117735116928	0.4317076958033464	-0.7339269701544909	-1.8033674537370266	13	
ENDOTHELIN PATHWAYS%WIKIPATHWAYS_20250810%WP2197%HOMO SAPIENS	0.00235112225010498	0.02847373883706474	0.4317076958033464	-0.6681571042610853	-1.7922271689376028	18	
FORMATION OF NEURONAL PROGENITOR AND NEURONAL BAF (NPBAF AND NBAF)%REACTOME DATABASE ID RELEASE 93%9934037	0.0023551476555111945	0.028487449405605925	0.4317076958033464	-0.6253312003801395	-1.7863697366010824	23	
ESTABLISHMENT OF MITOTIC SPINDLE LOCALIZATION%GOBP%GO:0040001	0.0024678545382384653	0.02977597215663099	0.4317076958033464	-0.5811822513019189	-1.7545230993075258	30	
NEURON FATE COMMITMENT%GOBP%GO:0048663	0.0024737705894905698	0.02977597215663099	0.4317076958033464	-0.7316185994976632	-1.797695444554957	13	
